MovieId,CastId,Character,ActorId,ActorName,Order
193756,37,Doctor,1283052,Ishmael Antonio,31
193756,38,JAG,1283053,Samuel Cloud,32
193756,39,Communication SEAL Perry,1283054,Perparim 'Peter' Bici,33
193756,40,Villager,944326,Henry Penzi,34
193756,41,Captain Jacoby,1283055,Robert Loerke,35
193756,42,Captain Lovas,1283056,Kurt Carlson,36
193756,43,Lt. Andrews,1283057,Daniel Fulcoly,37
193756,44,Wallace,1283058,Michael P. Herrmann,38
193756,45,'EOD' Paul,1283059,Paul Craig,39
193756,46,Zabi,1283060,Zabiullah Mirzai,40
193756,47,Hocker,1283061,John Hocker,41
193756,48,Village Elder,1283062,Robert H. Doudell,42
193756,49,Angry Villager,1283063,Hillel Michael Shamam,43
193756,50,PJ No. 1,1283064,Edmund Blanchet,44
193756,51,PJ No. 2,1283065,Jim Cusic,45
193756,52,SEAL Captain Kenney (uncredited),77109,Corey Large,46
76285,2,Percy Jackson,33235,Logan Lerman,0
76285,37,Annabeth,109513,Alexandra Daddario,1
76285,13,Tyson,60077,Douglas Smith,2
76285,38,Clarisse,207401,Leven Rambin,3
76285,39,Grover,53336,Brandon T. Jackson,4
76285,40,Luke,105727,Jake Abel,5
76285,15,Chiron,34257,Anthony Stewart Head,6
76285,17,Mr.D,2283,Stanley Tucci,7
76285,18,Hermes,51797,Nathan Fillion,8
76285,22,Cyclops,51300,Derek Mears,9
76285,10,Polyphemus / Laistrygonian,112692,Robert Maillet,10
76285,24,Chris Rodriguez,130769,Grey Damon,11
76285,30,Polyphemus (voice),2372,Ron Perlman,12
76285,31,Tereus,1272881,Connor Dunn,13
76285,32,Thalia,1257753,Paloma Kwiatkowski,14
76285,33,Young Annabeth,1272883,Alisha Newton,15
76285,34,Young Grover,1272884,Bjorn Yearwood,16
76285,35,Young Luke,1272885,Samuel Braun,17
76285,36,Young Thalia,116416,Katelyn Mager,18
76285,12,Gray Sister #2,111513,Yvette Nicole Brown,19
76285,41,Gray Sister #3,1294,Missi Pyle,20
46195,15,Blu (voice),44735,Jesse Eisenberg,0
46195,17,Jewel (voice),1813,Anne Hathaway,1
46195,12,Linda (voice),41087,Leslie Mann,2
46195,9,Alice/Goose (voice),43775,Jane Lynch,4
46195,11,Pedro (voice),82092,Will.i.am,5
46195,8,Chloe/Goose (voice),27102,Wanda Sykes,6
46195,16,Rafael (voice),41798,George Lopez,6
46195,10,Nico (voice),134,Jamie Foxx,8
46195,18,Tulio (voice),17289,Rodrigo Santoro,9
46195,19,Nigel (voice),55936,Jemaine Clement,10
46195,20,Fernando (voice),60255,Jake T. Austin,11
46195,21,Luiz (voice),56903,Tracy Morgan,12
46195,22,Marcel (voice),62067,Carlos Ponce,13
46195,31,Rafael (voice),41798,George Lopez,14
121,13,Frodo Baggins,109,Elijah Wood,0
121,14,Gandalf the White,1327,Ian McKellen,1
121,15,Aragorn,110,Viggo Mortensen,2
121,16,Arwen Evenstar,882,Liv Tyler,3
121,17,Legolas,114,Orlando Bloom,4
121,18,Gimli / Voice of Treebeard,655,John Rhys-Davies,5
121,19,Saruman,113,Christopher Lee,6
121,20,Sam Gamgee,1328,Sean Astin,7
121,21,Peregrin 'Pippin' Took,1329,Billy Boyd,8
121,22,Meriadoc 'Merry' Brandybuck,1330,Dominic Monaghan,9
121,23,Elrond,1331,Hugo Weaving,10
121,24,Haldir,1332,Craig Parker,11
121,25,Théoden,1369,Bernard Hill,12
121,26,Gollum,1333,Andy Serkis,13
121,27,Gríma Wormtongue,1370,Brad Dourif,14
121,28,Éowyn,502,Miranda Otto,15
121,29,Faramir,1371,David Wenham,16
121,30,Éomer,1372,Karl Urban,17
121,49,Galadriel,112,Cate Blanchett,18
121,52,Freda,941439,Olivia Tennet,19
121,53,Boromir,48,Sean Bean,20
121,54,Sharku / Snaga,173451,Jed Brophy,21
121,57,Halteh,1356914,Calum Gittins,22
